Year,Month,County_City,Sale_Count
2022, Aug,Lee County,0
2022, Aug,Lexington City,14
2022, Aug,Loudoun County,548
2022, Aug,Louisa County,76
2022, Aug,Lunenburg County,17
2022, Aug,Lynchburg City,117
2022, Aug,Madison County,7
2022, Aug,Manassas City,56
2022, Aug,Manassas Park City,15
2022, Aug,Martinsville City,19
2022, Aug,Mathews County,22
2022, Aug,Mecklenburg County,20
2022, Aug,Middlesex County,21
2022, Aug,Montgomery County,105
2022, Aug,Nelson County,32
2022, Aug,New Kent County,80
2022, Aug,Newport News City,237
2022, Aug,Norfolk City,379
2022, Aug,Northampton County,18
2022, Aug,Northumberland County,29
2022, Aug,Norton City,0
2022, Aug,Nottoway County,9
2022, Aug,Orange County,72
2022, Aug,Page County,35
2022, Aug,Patrick County,10
2022, Aug,Petersburg City,41
2022, Aug,Pittsylvania County,27
2022, Aug,Poquoson City,24
2022, Aug,Portsmouth City,173
2022, Aug,Powhatan County,39
2022, Aug,Prince Edward County,31
2022, Aug,Prince George County,35
2022, Aug,Prince William County,616
2022, Aug,Pulaski County,49
2022, Aug,Radford City,23
2022, Aug,Rappahannock County,7
2022, Aug,Richmond City,297
2022, Aug,Richmond County,3
2022, Aug,Roanoke City,130
2022, Aug,Roanoke County,145
2022, Aug,Rockbridge County,39
2022, Aug,Rockingham County,104
2022, Aug,Russell County,16
2022, Aug,Salem City,36
2022, Aug,Scott County,0
2022, Aug,Shenandoah County,94
2022, Aug,Smyth County,26
2022, Aug,Southampton County,11
2022, Aug,Spotsylvania County,232
2022, Aug,Stafford County,236
2022, Aug,Staunton City,45
2022, Aug,Suffolk City,222
2022, Aug,Surry County,6
2022, Aug,Sussex County,12
2022, Aug,Tazewell County,16
2022, Aug,Virginia Beach City,705
2022, Aug,Warren County,56
2022, Aug,Washington County,40
2022, Aug,Waynesboro City,45
2022, Aug,Westmoreland County,63
2022, Aug,Williamsburg City,40
2022, Aug,Winchester City,32
2022, Aug,Wise County,1
2022, Aug,Wythe County,43
2022, Aug,York County,86
2022 , Sep,Accomack County,47
2022 , Sep,Albemarle County,132
2022 , Sep,Alexandria City,154
2022 , Sep,Alleghany County,14
2022 , Sep,Amelia County,19
2022 , Sep,Amherst County,28
2022 , Sep,Appomattox County,15
2022 , Sep,Arlington County,211
2022 , Sep,Augusta County,74
2022 , Sep,Bath County,4
2022 , Sep,Bedford County,112
2022 , Sep,Bland County,3
2022 , Sep,Botetourt County,44
2022 , Sep,Bristol City,9
2022 , Sep,Brunswick County,2
2022 , Sep,Buchanan County,5
2022 , Sep,Buckingham County,11
2022 , Sep,Buena Vista City,10
2022 , Sep,Campbell County,80
2022 , Sep,Caroline County,49
2022 , Sep,Carroll County,45
2022 , Sep,Charles City County,2
2022 , Sep,Charlotte County,8
2022 , Sep,Charlottesville City,30
2022 , Sep,Chesapeake City,385
2022 , Sep,Chesterfield County,507
2022 , Sep,Clarke County,22
2022 , Sep,Colonial Heights City,27
2022 , Sep,Covington City,7
2022 , Sep,Craig County,3
2022 , Sep,Culpeper County,39
2022 , Sep,Cumberland County,14
2022 , Sep,Danville City,38
2022 , Sep,Dickenson County,0
2022 , Sep,Dinwiddie County,29
2022 , Sep,Emporia City,0
2022 , Sep,Essex County,15
2022 , Sep,Fairfax City,25
2022 , Sep,Fairfax County,1058
2022 , Sep,Falls Church City,11
2022 , Sep,Fauquier County,84
2022 , Sep,Floyd County,21
2022 , Sep,Fluvanna County,55
2022 , Sep,Franklin City,20
2022 , Sep,Franklin County,73
2022 , Sep,Frederick County,118
2022 , Sep,Fredericksburg City,37
2022 , Sep,Galax City,15
2022 , Sep,Giles County,15
2022 , Sep,Gloucester County,58
2022 , Sep,Goochland County,35
2022 , Sep,Grayson County,9
2022 , Sep,Greene County,22
2022 , Sep,Greensville County,2
2022 , Sep,Halifax County,29
2022 , Sep,Hampton City,205
2022 , Sep,Hanover County,142
2022 , Sep,Harrisonburg City,30
2022 , Sep,Henrico County,424
2022 , Sep,Henry County,54
2022 , Sep,Highland County,4
2022 , Sep,Hopewell City,42
2022 , Sep,Isle of Wight County,62
2022 , Sep,James City County,160
2022 , Sep,King and Queen County,3
2022 , Sep,King George County,30
2022 , Sep,King William County,26
2022 , Sep,Lancaster County,21
2022 , Sep,Lee County,1
2022 , Sep,Lexington City,14
2022 , Sep,Loudoun County,472
2022 , Sep,Louisa County,67
2022 , Sep,Lunenburg County,7
2022 , Sep,Lynchburg City,105
2022 , Sep,Madison County,9
2022 , Sep,Manassas City,51
2022 , Sep,Manassas Park City,25
2022 , Sep,Martinsville City,14
2022 , Sep,Mathews County,6
2022 , Sep,Mecklenburg County,15
2022 , Sep,Middlesex County,20
2022 , Sep,Montgomery County,82
2022 , Sep,Nelson County,39
2022 , Sep,New Kent County,75
2022 , Sep,Newport News City,216
2022 , Sep,Norfolk City,310
2022 , Sep,Northampton County,13
2022 , Sep,Northumberland County,27
2022 , Sep,Norton City,0
2022 , Sep,Nottoway County,11
2022 , Sep,Orange County,48
2022 , Sep,Page County,30
2022 , Sep,Patrick County,13
2022 , Sep,Petersburg City,51
2022 , Sep,Pittsylvania County,28
2022 , Sep,Poquoson City,13
2022 , Sep,Portsmouth City,170
2022 , Sep,Powhatan County,33
2022 , Sep,Prince Edward County,18
2022 , Sep,Prince George County,40
2022 , Sep,Prince William County,561
2022 , Sep,Pulaski County,41
2022 , Sep,Radford City,13
2022 , Sep,Rappahannock County,3
2022 , Sep,Richmond City,252
2022 , Sep,Richmond County,7
2022 , Sep,Roanoke City,116
2022 , Sep,Roanoke County,119
2022 , Sep,Rockbridge County,24
2022 , Sep,Rockingham County,110
2022 , Sep,Russell County,7
2022 , Sep,Salem City,29
2022 , Sep,Scott County,0
2022 , Sep,Shenandoah County,50
2022 , Sep,Smyth County,15
2022 , Sep,Southampton County,14
2022 , Sep,Spotsylvania County,178
2022 , Sep,Stafford County,220
2022 , Sep,Staunton City,43
2022 , Sep,Suffolk City,186
2022 , Sep,Surry County,7
2022 , Sep,Sussex County,6
2022 , Sep,Tazewell County,15
2022 , Sep,Virginia Beach City,665
2022 , Sep,Warren County,71
2022 , Sep,Washington County,30
2022 , Sep,Waynesboro City,29
2022 , Sep,Westmoreland County,56
2022 , Sep,Williamsburg City,35
2022 , Sep,Winchester City,30
2022 , Sep,Wise County,0
2022 , Sep,Wythe County,30
2022 , Sep,York County,103
2022 , Oct,Accomack County,63
2022 , Oct,Albemarle County,137
2022 , Oct,Alexandria City,159
2022 , Oct,Alleghany County,10
2022 , Oct,Amelia County,17
2022 , Oct,Amherst County,22
2022 , Oct,Appomattox County,11
2022 , Oct,Arlington County,184
2022 , Oct,Augusta County,61
2022 , Oct,Bath County,2
2022 , Oct,Bedford County,104
2022 , Oct,Bland County,5
2022 , Oct,Botetourt County,27
2022 , Oct,Bristol City,12
2022 , Oct,Brunswick County,3
2022 , Oct,Buchanan County,4
2022 , Oct,Buckingham County,7
2022 , Oct,Buena Vista City,3
2022 , Oct,Campbell County,43
2022 , Oct,Caroline County,47
2022 , Oct,Carroll County,31
2022 , Oct,Charles City County,2
2022 , Oct,Charlotte County,9
2022 , Oct,Charlottesville City,31
2022 , Oct,Chesapeake City,342
2022 , Oct,Chesterfield County,502
2022 , Oct,Clarke County,16
2022 , Oct,Colonial Heights City,20
2022 , Oct,Covington City,3
2022 , Oct,Craig County,2
2022 , Oct,Culpeper County,42
2022 , Oct,Cumberland County,12
2022 , Oct,Danville City,54
2022 , Oct,Dickenson County,0
2022 , Oct,Dinwiddie County,34
2022 , Oct,Emporia City,0
2022 , Oct,Essex County,6
2022 , Oct,Fairfax City,16
2022 , Oct,Fairfax County,915
2022 , Oct,Falls Church City,13
2022 , Oct,Fauquier County,76
2022 , Oct,Floyd County,15
2022 , Oct,Fluvanna County,44
2022 , Oct,Franklin City,9
2022 , Oct,Franklin County,66
2022 , Oct,Frederick County,101
2022 , Oct,Fredericksburg City,21
2022 , Oct,Galax City,8
2022 , Oct,Giles County,24
2022 , Oct,Gloucester County,36
2022 , Oct,Goochland County,35
2022 , Oct,Grayson County,9
2022 , Oct,Greene County,18
2022 , Oct,Greensville County,5
2022 , Oct,Halifax County,19
2022 , Oct,Hampton City,188
2022 , Oct,Hanover County,121
2022 , Oct,Harrisonburg City,43
2022 , Oct,Henrico County,322
2022 , Oct,Henry County,41
2022 , Oct,Highland County,1
2022 , Oct,Hopewell City,33
2022 , Oct,Isle of Wight County,57
2022 , Oct,James City County,121
2022 , Oct,King and Queen County,5
2022 , Oct,King George County,32
2022 , Oct,King William County,23
2022 , Oct,Lancaster County,24
2022 , Oct,Lee County,0
2022 , Oct,Lexington City,5
2022 , Oct,Loudoun County,414
2022 , Oct,Louisa County,58
2022 , Oct,Lunenburg County,7
2022 , Oct,Lynchburg City,80
2022 , Oct,Madison County,13
2022 , Oct,Manassas City,37
2022 , Oct,Manassas Park City,14
2022 , Oct,Martinsville City,13
2022 , Oct,Mathews County,11
2022 , Oct,Mecklenburg County,16
2022 , Oct,Middlesex County,19
2022 , Oct,Montgomery County,65
2022 , Oct,Nelson County,35
2022 , Oct,New Kent County,47
2022 , Oct,Newport News City,190
2022 , Oct,Norfolk City,281
2022 , Oct,Northampton County,23
2022 , Oct,Northumberland County,30
2022 , Oct,Norton City,1
2022 , Oct,Nottoway County,16
2022 , Oct,Orange County,44
2022 , Oct,Page County,32
2022 , Oct,Patrick County,9
2022 , Oct,Petersburg City,45
2022 , Oct,Pittsylvania County,23
2022 , Oct,Poquoson City,9
2022 , Oct,Portsmouth City,161
2022 , Oct,Powhatan County,36
2022 , Oct,Prince Edward County,18
2022 , Oct,Prince George County,23
2022 , Oct,Prince William County,472
2022 , Oct,Pulaski County,23
2022 , Oct,Radford City,19
2022 , Oct,Rappahannock County,11
2022 , Oct,Richmond City,230
2022 , Oct,Richmond County,5
2022 , Oct,Roanoke City,121
2022 , Oct,Roanoke County,107
2022 , Oct,Rockbridge County,14
2022 , Oct,Rockingham County,105
2022 , Oct,Russell County,5
2022 , Oct,Salem City,21
2022 , Oct,Scott County,0
2022 , Oct,Shenandoah County,75
2022 , Oct,Smyth County,18
2022 , Oct,Southampton County,12
2022 , Oct,Spotsylvania County,183
2022 , Oct,Stafford County,197
2022 , Oct,Staunton City,32
2022 , Oct,Suffolk City,157
2022 , Oct,Surry County,2
2022 , Oct,Sussex County,10
2022 , Oct,Tazewell County,16
2022 , Oct,Virginia Beach City,451
2022 , Oct,Warren County,46
2022 , Oct,Washington County,28
2022 , Oct,Waynesboro City,33
2022 , Oct,Westmoreland County,23
2022 , Oct,Williamsburg City,23
2022 , Oct,Winchester City,31
2022 , Oct,Wise County,1
2022 , Oct,Wythe County,31
2022 , Oct,York County,82
2022 , Nov,Accomack County,47
2022 , Nov,Albemarle County,126
2022 , Nov,Alexandria City,130
2022 , Nov,Alleghany County,9
2022 , Nov,Amelia County,8
2022 , Nov,Amherst County,19
2022 , Nov,Appomattox County,13
2022 , Nov,Arlington County,169
2022 , Nov,Augusta County,51
2022 , Nov,Bath County,3
2022 , Nov,Bedford County,97
2022 , Nov,Bland County,1
2022 , Nov,Botetourt County,22
2022 , Nov,Bristol City,4
2022 , Nov,Brunswick County,2
2022 , Nov,Buchanan County,2
2022 , Nov,Buckingham County,8
2022 , Nov,Buena Vista City,6
2022 , Nov,Campbell County,37
2022 , Nov,Caroline County,26
2022 , Nov,Carroll County,18
2022 , Nov,Charles City County,11
2022 , Nov,Charlotte County,4
2022 , Nov,Charlottesville City,38
2022 , Nov,Chesapeake City,285
2022 , Nov,Chesterfield County,401
2022 , Nov,Clarke County,12
2022 , Nov,Colonial Heights City,18
2022 , Nov,Covington City,6
2022 , Nov,Craig County,2
2022 , Nov,Culpeper County,51
2022 , Nov,Cumberland County,4
2022 , Nov,Danville City,42
2022 , Nov,Dickenson County,0
2022 , Nov,Dinwiddie County,24
2022 , Nov,Emporia City,0
2022 , Nov,Essex County,10
2022 , Nov,Fairfax City,11
2022 , Nov,Fairfax County,857
2022 , Nov,Falls Church City,7
2022 , Nov,Fauquier County,52
2022 , Nov,Floyd County,12
2022 , Nov,Fluvanna County,43
2022 , Nov,Franklin City,16
2022 , Nov,Franklin County,50
2022 , Nov,Frederick County,98
2022 , Nov,Fredericksburg City,24
2022 , Nov,Galax City,6
2022 , Nov,Giles County,15
2022 , Nov,Gloucester County,44
2022 , Nov,Goochland County,29
2022 , Nov,Grayson County,11
2022 , Nov,Greene County,15
2022 , Nov,Greensville County,3
2022 , Nov,Halifax County,15
2022 , Nov,Hampton City,163
2022 , Nov,Hanover County,117
2022 , Nov,Harrisonburg City,26
2022 , Nov,Henrico County,277
2022 , Nov,Henry County,32
2022 , Nov,Highland County,6
2022 , Nov,Hopewell City,25
2022 , Nov,Isle of Wight County,60
2022 , Nov,James City County,119
2022 , Nov,King and Queen County,4
2022 , Nov,King George County,37
2022 , Nov,King William County,31
2022 , Nov,Lancaster County,22
2022 , Nov,Lee County,0
2022 , Nov,Lexington City,7
2022 , Nov,Loudoun County,329
2022 , Nov,Louisa County,50
2022 , Nov,Lunenburg County,5
2022 , Nov,Lynchburg City,72
2022 , Nov,Madison County,16
2022 , Nov,Manassas City,32
2022 , Nov,Manassas Park City,7
2022 , Nov,Martinsville City,18
2022 , Nov,Mathews County,10
2022 , Nov,Mecklenburg County,11
2022 , Nov,Middlesex County,14
2022 , Nov,Montgomery County,58
2022 , Nov,Nelson County,30
2022 , Nov,New Kent County,65
2022 , Nov,Newport News City,201
2022 , Nov,Norfolk City,239
2022 , Nov,Northampton County,13
2022 , Nov,Northumberland County,17
2022 , Nov,Norton City,0
2022 , Nov,Nottoway County,10
2022 , Nov,Orange County,45
2022 , Nov,Page County,30
2022 , Nov,Patrick County,14
2022 , Nov,Petersburg City,41
2022 , Nov,Pittsylvania County,18
2022 , Nov,Poquoson City,12
2022 , Nov,Portsmouth City,125
2022 , Nov,Powhatan County,21
2022 , Nov,Prince Edward County,16
2022 , Nov,Prince George County,22
2022 , Nov,Prince William County,382
2022 , Nov,Pulaski County,30
2022 , Nov,Radford City,14
2022 , Nov,Rappahannock County,3
2022 , Nov,Richmond City,207
2022 , Nov,Richmond County,4
2022 , Nov,Roanoke City,92
2022 , Nov,Roanoke County,95
2022 , Nov,Rockbridge County,23
2022 , Nov,Rockingham County,64
2022 , Nov,Russell County,5
2022 , Nov,Salem City,26
2022 , Nov,Scott County,1
2022 , Nov,Shenandoah County,69
2022 , Nov,Smyth County,11
2022 , Nov,Southampton County,16
2022 , Nov,Spotsylvania County,139
2022 , Nov,Stafford County,153
2022 , Nov,Staunton City,42
2022 , Nov,Suffolk City,119
2022 , Nov,Surry County,5
2022 , Nov,Sussex County,6
2022 , Nov,Tazewell County,19
2022 , Nov,Virginia Beach City,440
2022 , Nov,Warren County,47
2022 , Nov,Washington County,22
2022 , Nov,Waynesboro City,34
2022 , Nov,Westmoreland County,28
2022 , Nov,Williamsburg City,8
2022 , Nov,Winchester City,22
2022 , Nov,Wise County,0
2022 , Nov,Wythe County,18
2022 , Nov,York County,56
2022 , Dec,Accomack County,33
2022 , Dec,Albemarle County,115
2022 , Dec,Alexandria City,132
2022 , Dec,Alleghany County,12
2022 , Dec,Amelia County,12
2022 , Dec,Amherst County,24
2022 , Dec,Appomattox County,10
2022 , Dec,Arlington County,142
2022 , Dec,Augusta County,49
2022 , Dec,Bath County,4
2022 , Dec,Bedford County,73
2022 , Dec,Bland County,0
2022 , Dec,Botetourt County,22
2022 , Dec,Bristol City,4
2022 , Dec,Brunswick County,1
2022 , Dec,Buchanan County,2
2022 , Dec,Buckingham County,7
2022 , Dec,Buena Vista City,14
2022 , Dec,Campbell County,65
2022 , Dec,Caroline County,31
2022 , Dec,Carroll County,17
2022 , Dec,Charles City County,2
2022 , Dec,Charlotte County,5
2022 , Dec,Charlottesville City,39
2022 , Dec,Chesapeake City,278
2022 , Dec,Chesterfield County,426
2022 , Dec,Clarke County,12
2022 , Dec,Colonial Heights City,26
2022 , Dec,Covington City,8
2022 , Dec,Craig County,2
2022 , Dec,Culpeper County,38
2022 , Dec,Cumberland County,7
2022 , Dec,Danville City,50
2022 , Dec,Dickenson County,1
2022 , Dec,Dinwiddie County,20
2022 , Dec,Emporia City,0
2022 , Dec,Essex County,14
2022 , Dec,Fairfax City,24
2022 , Dec,Fairfax County,769
2022 , Dec,Falls Church City,5
2022 , Dec,Fauquier County,49
2022 , Dec,Floyd County,10
2022 , Dec,Fluvanna County,44
2022 , Dec,Franklin City,12
2022 , Dec,Franklin County,42
2022 , Dec,Frederick County,100
2022 , Dec,Fredericksburg City,25
2022 , Dec,Galax City,10
2022 , Dec,Giles County,10
2022 , Dec,Gloucester County,38
2022 , Dec,Goochland County,45
2022 , Dec,Grayson County,1
2022 , Dec,Greene County,14
2022 , Dec,Greensville County,5
2022 , Dec,Halifax County,16
2022 , Dec,Hampton City,163
2022 , Dec,Hanover County,114
2022 , Dec,Harrisonburg City,22
2022 , Dec,Henrico County,292
2022 , Dec,Henry County,19
2022 , Dec,Highland County,4
2022 , Dec,Hopewell City,36
2022 , Dec,Isle of Wight County,50
2022 , Dec,James City County,103
2022 , Dec,King and Queen County,6
2022 , Dec,King George County,32
2022 , Dec,King William County,36
2022 , Dec,Lancaster County,17
2022 , Dec,Lee County,0
2022 , Dec,Lexington City,12
2022 , Dec,Loudoun County,332
2022 , Dec,Louisa County,57
2022 , Dec,Lunenburg County,12
2022 , Dec,Lynchburg City,70
2022 , Dec,Madison County,5
2022 , Dec,Manassas City,28
2022 , Dec,Manassas Park City,10
2022 , Dec,Martinsville City,23
2022 , Dec,Mathews County,8
2022 , Dec,Mecklenburg County,14
2022 , Dec,Middlesex County,7
2022 , Dec,Montgomery County,67
2022 , Dec,Nelson County,23
2022 , Dec,New Kent County,62
2022 , Dec,Newport News City,204
2022 , Dec,Norfolk City,230
2022 , Dec,Northampton County,14
2022 , Dec,Northumberland County,22
2022 , Dec,Norton City,0
2022 , Dec,Nottoway County,12
2022 , Dec,Orange County,39
2022 , Dec,Page County,22
2022 , Dec,Patrick County,14
2022 , Dec,Petersburg City,38
2022 , Dec,Pittsylvania County,9
2022 , Dec,Poquoson City,9
2022 , Dec,Portsmouth City,126
2022 , Dec,Powhatan County,26
2022 , Dec,Prince Edward County,16
2022 , Dec,Prince George County,24
2022 , Dec,Prince William County,352
2022 , Dec,Pulaski County,30
2022 , Dec,Radford City,6
2022 , Dec,Rappahannock County,7
2022 , Dec,Richmond City,180
2022 , Dec,Richmond County,2
2022 , Dec,Roanoke City,78
2022 , Dec,Roanoke County,103
2022 , Dec,Rockbridge County,25
2022 , Dec,Rockingham County,58
2022 , Dec,Russell County,4
2022 , Dec,Salem City,18
2022 , Dec,Scott County,0
2022 , Dec,Shenandoah County,44
2022 , Dec,Smyth County,19
2022 , Dec,Southampton County,7
2022 , Dec,Spotsylvania County,154
2022 , Dec,Stafford County,161
2022 , Dec,Staunton City,37
2022 , Dec,Suffolk City,141
2022 , Dec,Surry County,6
2022 , Dec,Sussex County,2
2022 , Dec,Tazewell County,17
2022 , Dec,Virginia Beach City,420
2022 , Dec,Warren County,49
2022 , Dec,Washington County,24
2022 , Dec,Waynesboro City,25
2022 , Dec,Westmoreland County,35
2022 , Dec,Williamsburg City,22
2022 , Dec,Winchester City,16
2022 , Dec,Wise County,1
2022 , Dec,Wythe County,19
2022 , Dec,York County,85
2023 , Jan,Accomack County,25
2023 , Jan,Albemarle County,89
2023 , Jan,Alexandria City,109
2023 , Jan,Alleghany County,13
2023 , Jan,Amelia County,5
2023 , Jan,Amherst County,28
2023 , Jan,Appomattox County,9
2023 , Jan,Arlington County,105
2023 , Jan,Augusta County,36
2023 , Jan,Bath County,2
2023 , Jan,Bedford County,61
2023 , Jan,Bland County,1
2023 , Jan,Botetourt County,18
2023 , Jan,Bristol City,4
2023 , Jan,Brunswick County,3
2023 , Jan,Buchanan County,2
2023 , Jan,Buckingham County,6
2023 , Jan,Buena Vista City,4
2023 , Jan,Campbell County,36
2023 , Jan,Caroline County,19
2023 , Jan,Carroll County,20
2023 , Jan,Charles City County,0
2023 , Jan,Charlotte County,1
2023 , Jan,Charlottesville City,23
2023 , Jan,Chesapeake City,232
2023 , Jan,Chesterfield County,261
2023 , Jan,Clarke County,4
2023 , Jan,Colonial Heights City,18
2023 , Jan,Covington City,3
2023 , Jan,Craig County,2
2023 , Jan,Culpeper County,29
2023 , Jan,Cumberland County,9
2023 , Jan,Danville City,31
2023 , Jan,Dickenson County,0
2023 , Jan,Dinwiddie County,23
2023 , Jan,Emporia City,0
2023 , Jan,Essex County,10
2023 , Jan,Fairfax City,9
2023 , Jan,Fairfax County,562
2023 , Jan,Falls Church City,6
2023 , Jan,Fauquier County,52
2023 , Jan,Floyd County,12
2023 , Jan,Fluvanna County,21
2023 , Jan,Franklin City,7
2023 , Jan,Franklin County,33
2023 , Jan,Frederick County,62
2023 , Jan,Fredericksburg City,18
2023 , Jan,Galax City,5
2023 , Jan,Giles County,9
2023 , Jan,Gloucester County,39
