Year,Month,State,Job_Status,Job_Value
2009,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3623.3
2010,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3616.8
2010,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3598.9
2010,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3618
2010,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3639.2
2010,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3659.5
2010,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3658.2
2010,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3662.3
2010,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3657.1
2010,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3652.8
2010,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3662.5
2010,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3664.6
2010,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3664.8
2011,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3676.6
2011,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3682.4
2011,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3686
2011,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3687
2011,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3683
2011,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3681.7
2011,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3692
2011,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3688.9
2011,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3712.5
2011,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3707.7
2011,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3711.9
2011,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3711.2
2012,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3723.6
2012,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3728.1
2012,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3733.8
2012,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3727.5
2012,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3723.9
2012,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3726.4
2012,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3719
2012,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3730.5
2012,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3744.8
2012,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3756.5
2012,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3757.6
2012,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3760.2
2013,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3763.7
2013,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3769.7
2013,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3770.2
2013,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3761.1
2013,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3755.3
2013,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3756.8
2013,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3757.6
2013,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3759.2
2013,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3764.5
2013,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3760.6
2013,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3768.1
2013,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3763.1
2014,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3763.5
2014,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3759.9
2014,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3764.4
2014,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3780.8
2014,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3788.5
2014,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3789.1
2014,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3786
2014,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3786.9
2014,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3793.1
2014,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3791.7
2014,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3796
2014,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3800.7
2015,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3812.5
2015,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3815.8
2015,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3808.3
2015,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3832.5
2015,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3847.7
2015,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3853.7
2015,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3869.6
2015,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3878.2
2015,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3887.4
2015,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3897.3
2015,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3902.3
2015,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3907.7
2016,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3890.3
2016,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3896.2
2016,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3904.1
2016,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3911.3
2016,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3907.5
2016,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3912.5
2016,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3915.7
2016,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3922
2016,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3927.8
2016,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3929.9
2016,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3935
2016,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3934.7
2017,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3936.4
2017,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3946.6
2017,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3948.3
2017,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3951.5
2017,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3954.2
2017,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3960.7
2017,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3962.7
2017,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3963.3
2017,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3969.2
2017,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3971.5
2017,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3969.3
2017,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3982
2018,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3991
2018,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3995.5
2018,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4000.9
2018,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4004.6
2018,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4010.5
2018,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4017.9
2018,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4021.5
2018,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4017.8
2018,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4015.2
2018,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4020.9
2018,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4027.2
2018,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4026.9
2019,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4041.3
2019,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4040.9
2019,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4047.8
2019,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4052.2
2019,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4055.2
2019,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4063.5
2019,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4064.2
2019,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4061.1
2019,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4059.1
2019,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4074.2
2019,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4076.4
2019,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4078
2020,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4089.6
2020,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4088.7
2020,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4069.9
2020,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3613.1
2020,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3634.6
2020,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3711.8
2020,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3760.9
2020,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3825.2
2020,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3854.4
2020,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3868.4
2020,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3878.4
2020,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3887.9
2021,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3901.1
2021,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3899.5
2021,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3914.1
2021,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3916.6
2021,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3929.8
2021,Jun,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3936.9
2021,Jul,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3960.1
2021,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3972.3
2021,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3967.4
2021,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3988.1
2021,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",3999.7
2021,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4011.9
2022,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4012.7
2022,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4035.1
2022,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4038.5
2022,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4051.1
2022,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4055.4
2022,June,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4053.9
2022,July,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4082.7
2022,Aug,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4091.1
2022,Sep,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4106.7
2022,Oct,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4106.1
2022,Nov,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4108.3
2022,Dec,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4111.9
2023,Jan,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4128
2023,Feb,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4133.1
2023,Mar,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4136.7
2023,Apr,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4140
2023,May,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4143.5
2023,June,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4145.7
2023,July,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4150.1
2023,August,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4156.8
2023,September,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4164.5
2023,October,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4166.2
2023,November,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4168.8
2023,December,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",4157
2023,January,Virginia,"Jobs (000s, nonfarm, seasonally adjusted)",N/A
2010,Jan,Virginia,Chg from prior year,-87
2010,Feb,Virginia,Chg from prior year,-91.4
2010,Mar,Virginia,Chg from prior year,-53.9
2010,Apr,Virginia,Chg from prior year,-13.4
2010,May,Virginia,Chg from prior year,3.8
2010,Jun,Virginia,Chg from prior year,6.6
2010,Jul,Virginia,Chg from prior year,23.1
2010,Aug,Virginia,Chg from prior year,18.9
2010,Sep,Virginia,Chg from prior year,25.7
2010,Oct,Virginia,Chg from prior year,35.2
2010,Nov,Virginia,Chg from prior year,35.6
2010,Dec,Virginia,Chg from prior year,41.5
2011,Jan,Virginia,Chg from prior year,59.8
2011,Feb,Virginia,Chg from prior year,83.5
2011,Mar,Virginia,Chg from prior year,68
2011,Apr,Virginia,Chg from prior year,47.8
2011,May,Virginia,Chg from prior year,23.5
2011,Jun,Virginia,Chg from prior year,23.5
2011,Jul,Virginia,Chg from prior year,29.7
2011,Aug,Virginia,Chg from prior year,31.8
2011,Sep,Virginia,Chg from prior year,59.7
2011,Oct,Virginia,Chg from prior year,45.2
2011,Nov,Virginia,Chg from prior year,47.3
2011,Dec,Virginia,Chg from prior year,46.4
2012,Jan,Virginia,Chg from prior year,47
2012,Feb,Virginia,Chg from prior year,45.7
2012,Mar,Virginia,Chg from prior year,47.8
2012,Apr,Virginia,Chg from prior year,40.5
2012,May,Virginia,Chg from prior year,40.9
2012,Jun,Virginia,Chg from prior year,44.7
2012,Jul,Virginia,Chg from prior year,27
2012,Aug,Virginia,Chg from prior year,41.6
2012,Sep,Virginia,Chg from prior year,32.3
2012,Oct,Virginia,Chg from prior year,48.8
2012,Nov,Virginia,Chg from prior year,45.7
2012,Dec,Virginia,Chg from prior year,49
2013,Jan,Virginia,Chg from prior year,40.1
2013,Feb,Virginia,Chg from prior year,41.6
2013,Mar,Virginia,Chg from prior year,36.4
2013,Apr,Virginia,Chg from prior year,33.6
2013,May,Virginia,Chg from prior year,31.4
2013,Jun,Virginia,Chg from prior year,30.4
2013,Jul,Virginia,Chg from prior year,38.6
2013,Aug,Virginia,Chg from prior year,28.7
2013,Sep,Virginia,Chg from prior year,19.7
2013,Oct,Virginia,Chg from prior year,4.1
2013,Nov,Virginia,Chg from prior year,10.5
2013,Dec,Virginia,Chg from prior year,2.9
2014,Jan,Virginia,Chg from prior year,-0.2
2014,Feb,Virginia,Chg from prior year,-9.8
2014,Mar,Virginia,Chg from prior year,-5.8
2014,Apr,Virginia,Chg from prior year,19.7
2014,May,Virginia,Chg from prior year,33.2
2014,Jun,Virginia,Chg from prior year,32.3
2014,Jul,Virginia,Chg from prior year,28.4
2014,Aug,Virginia,Chg from prior year,27.7
2014,Sep,Virginia,Chg from prior year,28.6
2014,Oct,Virginia,Chg from prior year,31.1
2014,Nov,Virginia,Chg from prior year,27.9
2014,Dec,Virginia,Chg from prior year,37.6
2015,Jan,Virginia,Chg from prior year,49
2015,Feb,Virginia,Chg from prior year,55.9
2015,Mar,Virginia,Chg from prior year,43.9
2015,Apr,Virginia,Chg from prior year,51.7
2015,May,Virginia,Chg from prior year,59.2
2015,Jun,Virginia,Chg from prior year,64.6
2015,Jul,Virginia,Chg from prior year,83.6
2015,Aug,Virginia,Chg from prior year,91.3
2015,Sep,Virginia,Chg from prior year,94.3
2015,Oct,Virginia,Chg from prior year,105.6
2015,Nov,Virginia,Chg from prior year,106.3
2015,Dec,Virginia,Chg from prior year,107
2016,Jan,Virginia,Chg from prior year,77.8
2016,Feb,Virginia,Chg from prior year,80.4
2016,Mar,Virginia,Chg from prior year,95.8
2016,Apr,Virginia,Chg from prior year,78.8
2016,May,Virginia,Chg from prior year,59.8
2016,Jun,Virginia,Chg from prior year,58.8
2016,Jul,Virginia,Chg from prior year,46.1
2016,Aug,Virginia,Chg from prior year,43.8
2016,Sep,Virginia,Chg from prior year,40.4
2016,Oct,Virginia,Chg from prior year,32.6
2016,Nov,Virginia,Chg from prior year,32.7
2016,Dec,Virginia,Chg from prior year,27
2017,Jan,Virginia,Chg from prior year,46.1
2017,Feb,Virginia,Chg from prior year,50.4
2017,Mar,Virginia,Chg from prior year,44.2
2017,Apr,Virginia,Chg from prior year,40.2
2017,May,Virginia,Chg from prior year,46.7
2017,Jun,Virginia,Chg from prior year,48.2
2017,Jul,Virginia,Chg from prior year,47
2017,Aug,Virginia,Chg from prior year,41.3
2017,Sep,Virginia,Chg from prior year,41.4
2017,Oct,Virginia,Chg from prior year,41.6
2017,Nov,Virginia,Chg from prior year,34.3
2017,Dec,Virginia,Chg from prior year,47.3
2018,Jan,Virginia,Chg from prior year,54.6
2018,Feb,Virginia,Chg from prior year,48.9
2018,Mar,Virginia,Chg from prior year,52.6
2018,Apr,Virginia,Chg from prior year,53.1
2018,May,Virginia,Chg from prior year,56.3
2018,Jun,Virginia,Chg from prior year,57.2
2018,Jul,Virginia,Chg from prior year,58.8
2018,Aug,Virginia,Chg from prior year,54.5
2018,Sep,Virginia,Chg from prior year,46
2018,Oct,Virginia,Chg from prior year,49.4
2018,Nov,Virginia,Chg from prior year,57.9
2018,Dec,Virginia,Chg from prior year,44.9
2019,Jan,Virginia,Chg from prior year,50.3
2019,Feb,Virginia,Chg from prior year,45.4
2019,Mar,Virginia,Chg from prior year,46.9
2019,Apr,Virginia,Chg from prior year,47.6
2019,May,Virginia,Chg from prior year,44.7
2019,Jun,Virginia,Chg from prior year,45.6
2019,Jul,Virginia,Chg from prior year,42.7
2019,Aug,Virginia,Chg from prior year,43.3
2019,Sep,Virginia,Chg from prior year,43.9
2019,Oct,Virginia,Chg from prior year,53.3
2019,Nov,Virginia,Chg from prior year,49.2
2019,Dec,Virginia,Chg from prior year,51.1
2020,Jan,Virginia,Chg from prior year,48.3
2020,Feb,Virginia,Chg from prior year,47.8
2020,Mar,Virginia,Chg from prior year,22.1
2020,Apr,Virginia,Chg from prior year,-439.1
2020,May,Virginia,Chg from prior year,-420.6
2020,Jun,Virginia,Chg from prior year,-351.7
2020,Jul,Virginia,Chg from prior year,-303.3
2020,Aug,Virginia,Chg from prior year,-235.9
2020,Sep,Virginia,Chg from prior year,-204.7
2020,Oct,Virginia,Chg from prior year,-205.8
2020,Nov,Virginia,Chg from prior year,-198
2020,Dec,Virginia,Chg from prior year,-190.1
2021,Jan,Virginia,Chg from prior year,-188.5
2021,Feb,Virginia,Chg from prior year,-189.2
2021,Mar,Virginia,Chg from prior year,-155.8
2021,Apr,Virginia,Chg from prior year,303.5
2021,May,Virginia,Chg from prior year,295.2
2021,Jun,Virginia,Chg from prior year,225.1
2021,Jul,Virginia,Chg from prior year,199.2
2021,Aug,Virginia,Chg from prior year,147.1
2021,Sep,Virginia,Chg from prior year,113
2021,Oct,Virginia,Chg from prior year,119.7
2021,Nov,Virginia,Chg from prior year,121.3
2021,Dec,Virginia,Chg from prior year,124
2022,Jan,Virginia,Chg from prior year,111.6
2022,Feb,Virginia,Chg from prior year,135.6
2022,Mar,Virginia,Chg from prior year,124.4
2022,Apr,Virginia,Chg from prior year,134.5
2022,May,Virginia,Chg from prior year,125.6
2022,June,Virginia,Chg from prior year,117
2022,July,Virginia,Chg from prior year,122.6
2022,Aug,Virginia,Chg from prior year,118.8
2022,Sep,Virginia,Chg from prior year,139.3
2022,Oct,Virginia,Chg from prior year,118
2022,Nov,Virginia,Chg from prior year,108.6
2022,Dec,Virginia,Chg from prior year,100
2023,Jan,Virginia,Chg from prior year,115.3
2023,Feb,Virginia,Chg from prior year,98
2023,Mar,Virginia,Chg from prior year,98.2
2023,Apr,Virginia,Chg from prior year,88.9
2023,May,Virginia,Chg from prior year,88.1
2023,June,Virginia,Chg from prior year,91.8
2023,July,Virginia,Chg from prior year,67.4
2023,August,Virginia,Chg from prior year,65.7
2023,September,Virginia,Chg from prior year,57.8
2023,October,Virginia,Chg from prior year,60.1
2023,November,Virginia,Chg from prior year,60.5
2023,December,Virginia,Chg from prior year,45.1
2023,January,Virginia,Chg from prior year,N/A
2010,Jan,Virginia,Pct. Chg,-2.348938928
2010,Feb,Virginia,Pct. Chg,-2.476763407
2010,Mar,Virginia,Pct. Chg,-1.467904899
2010,Apr,Virginia,Pct. Chg,-0.366861961
2010,May,Virginia,Pct. Chg,0.10394726
2010,Jun,Virginia,Pct. Chg,0.180742688
2010,Jul,Virginia,Pct. Chg,0.634754891
2010,Aug,Virginia,Pct. Chg,0.519487659
2010,Sep,Virginia,Pct. Chg,0.708555044
2010,Oct,Virginia,Pct. Chg,0.970418769
2010,Nov,Virginia,Pct. Chg,0.980986498
2010,Dec,Virginia,Pct. Chg,1.145364723
2011,Jan,Virginia,Pct. Chg,1.653395267
2011,Feb,Virginia,Pct. Chg,2.32015338
2011,Mar,Virginia,Pct. Chg,1.879491432
2011,Apr,Virginia,Pct. Chg,1.313475489
2011,May,Virginia,Pct. Chg,0.64216423
2011,Jun,Virginia,Pct. Chg,0.642392433
2011,Jul,Virginia,Pct. Chg,0.810965787
2011,Aug,Virginia,Pct. Chg,0.86954144
2011,Sep,Virginia,Pct. Chg,1.634362681
2011,Oct,Virginia,Pct. Chg,1.234129693
2011,Nov,Virginia,Pct. Chg,1.290727501
2011,Dec,Virginia,Pct. Chg,1.266099105
2012,Jan,Virginia,Pct. Chg,1.278355002
2012,Feb,Virginia,Pct. Chg,1.241038453
2012,Mar,Virginia,Pct. Chg,1.296798698
2012,Apr,Virginia,Pct. Chg,1.098454028
2012,May,Virginia,Pct. Chg,1.110507738
2012,Jun,Virginia,Pct. Chg,1.214113046
2012,Jul,Virginia,Pct. Chg,0.731310943
2012,Aug,Virginia,Pct. Chg,1.127707447
2012,Sep,Virginia,Pct. Chg,0.87003367
2012,Oct,Virginia,Pct. Chg,1.316179842
2012,Nov,Virginia,Pct. Chg,1.231175409
2012,Dec,Virginia,Pct. Chg,1.320327657
2013,Jan,Virginia,Pct. Chg,1.076914814
2013,Feb,Virginia,Pct. Chg,1.115849897
2013,Mar,Virginia,Pct. Chg,0.97487814
2013,Apr,Virginia,Pct. Chg,0.901408451
2013,May,Virginia,Pct. Chg,0.843202019
2013,Jun,Virginia,Pct. Chg,0.815800773
2013,Jul,Virginia,Pct. Chg,1.037913418
2013,Aug,Virginia,Pct. Chg,0.769333869
2013,Sep,Virginia,Pct. Chg,0.526062807
2013,Oct,Virginia,Pct. Chg,0.10914415
2013,Nov,Virginia,Pct. Chg,0.279433681
2013,Dec,Virginia,Pct. Chg,0.077123557
2014,Jan,Virginia,Pct. Chg,-0.00531392
2014,Feb,Virginia,Pct. Chg,-0.259967637
2014,Mar,Virginia,Pct. Chg,-0.153837993
2014,Apr,Virginia,Pct. Chg,0.523782936
2014,May,Virginia,Pct. Chg,0.884083828
2014,Jun,Virginia,Pct. Chg,0.859774276
2014,Jul,Virginia,Pct. Chg,0.755801575
2014,Aug,Virginia,Pct. Chg,0.736858906
2014,Sep,Virginia,Pct. Chg,0.759729048
2014,Oct,Virginia,Pct. Chg,0.826995692
2014,Nov,Virginia,Pct. Chg,0.740426209
2014,Dec,Virginia,Pct. Chg,0.999176211
2015,Jan,Virginia,Pct. Chg,1.30197954
2015,Feb,Virginia,Pct. Chg,1.486741669
2015,Mar,Virginia,Pct. Chg,1.166188503
2015,Apr,Virginia,Pct. Chg,1.367435463
2015,May,Virginia,Pct. Chg,1.56262373
2015,Jun,Virginia,Pct. Chg,1.704890343
2015,Jul,Virginia,Pct. Chg,2.208135235
2015,Aug,Virginia,Pct. Chg,2.410942988
2015,Sep,Virginia,Pct. Chg,2.486093169
2015,Oct,Virginia,Pct. Chg,2.785030461
2015,Nov,Virginia,Pct. Chg,2.800316122
2015,Dec,Virginia,Pct. Chg,2.815270871
2016,Jan,Virginia,Pct. Chg,2.040655738
2016,Feb,Virginia,Pct. Chg,2.10702867
2016,Mar,Virginia,Pct. Chg,2.515558123
2016,Apr,Virginia,Pct. Chg,2.056099152
2016,May,Virginia,Pct. Chg,1.554175222
2016,Jun,Virginia,Pct. Chg,1.525806368
2016,Jul,Virginia,Pct. Chg,1.191337606
2016,Aug,Virginia,Pct. Chg,1.129389923
2016,Sep,Virginia,Pct. Chg,1.039255029
2016,Oct,Virginia,Pct. Chg,0.836476535
2016,Nov,Virginia,Pct. Chg,0.837967353
2016,Dec,Virginia,Pct. Chg,0.690943522
2017,Jan,Virginia,Pct. Chg,1.184998586
2017,Feb,Virginia,Pct. Chg,1.293568092
2017,Mar,Virginia,Pct. Chg,1.132143132
2017,Apr,Virginia,Pct. Chg,1.027791271
2017,May,Virginia,Pct. Chg,1.195137556
2017,Jun,Virginia,Pct. Chg,1.231948882
2017,Jul,Virginia,Pct. Chg,1.200296243
2017,Aug,Virginia,Pct. Chg,1.053034166
2017,Sep,Virginia,Pct. Chg,1.054025154
2017,Oct,Virginia,Pct. Chg,1.058551108
2017,Nov,Virginia,Pct. Chg,0.871664549
2017,Dec,Virginia,Pct. Chg,1.202124685
2018,Jan,Virginia,Pct. Chg,1.387054161
2018,Feb,Virginia,Pct. Chg,1.2390412
2018,Mar,Virginia,Pct. Chg,1.33221893
2018,Apr,Virginia,Pct. Chg,1.343793496
2018,May,Virginia,Pct. Chg,1.423802539
2018,Jun,Virginia,Pct. Chg,1.444189158
2018,Jul,Virginia,Pct. Chg,1.483836778
2018,Aug,Virginia,Pct. Chg,1.375116696
2018,Sep,Virginia,Pct. Chg,1.158923713
2018,Oct,Virginia,Pct. Chg,1.24386252
2018,Nov,Virginia,Pct. Chg,1.458695488
2018,Dec,Virginia,Pct. Chg,1.127574083
2019,Jan,Virginia,Pct. Chg,1.260335755
2019,Feb,Virginia,Pct. Chg,1.136278313
2019,Mar,Virginia,Pct. Chg,1.172236247
2019,Apr,Virginia,Pct. Chg,1.188633072
2019,May,Virginia,Pct. Chg,1.114574243
